parliament,date,name,url,ayes,noes,ayes_noscotland,noes_noscotland,different
2010,13-Mar-12,Health and Social Care Bill,http://www.publicwhip.org.uk/division.php?date=2012-03-13&house=commons&number=489&display=allvotes,261,316,220,307,FALSE
2010,13-Mar-12,Health and Social Care Bill,http://www.publicwhip.org.uk/division.php?date=2012-03-13&house=commons&number=488&display=allvotes,262,316,219,307,FALSE
2010,12-Mar-12,Backbench Business Committee — Election of Members and Chair — Operation of Committee,http://www.publicwhip.org.uk/division.php?date=2012-03-12&house=commons&number=487&display=allvotes,205,84,196,78,FALSE
2010,12-Mar-12,Election of Backbench Business Committee,http://www.publicwhip.org.uk/division.php?date=2012-03-12&house=commons&number=486&display=allvotes,103,168,96,162,FALSE
2010,12-Mar-12,Election of Backbench Business Committee by Parties,http://www.publicwhip.org.uk/division.php?date=2012-03-12&house=commons&number=485&display=allvotes,106,188,100,182,FALSE
2010,07-Mar-12,European Union — Safety of Offshore Oil and Gas Activities,http://www.publicwhip.org.uk/division.php?date=2012-03-07&house=commons&number=484&display=allvotes,308,183,292,157,FALSE
2010,05-Mar-12,Opposition Day — Revenue from Tax Avoidance — Tax Credits — Child Benefit,http://www.publicwhip.org.uk/division.php?date=2012-03-05&house=commons&number=483&display=allvotes,222,286,189,276,FALSE
2010,05-Mar-12,Opposition Day — Jobs and Growth in a Low-carbon Economy,http://www.publicwhip.org.uk/division.php?date=2012-03-05&house=commons&number=482&display=allvotes,220,277,188,268,FALSE
2010,01-Mar-12,Backbench Business — Indexation of Occupational Pensions,http://www.publicwhip.org.uk/division.php?date=2012-03-01&house=commons&number=481&display=allvotes,35,235,29,233,FALSE
2010,23-Feb-12,Business of the House — Sittings of the House (20 and 23 March),http://www.publicwhip.org.uk/division.php?date=2012-02-23&house=commons&number=480&display=allvotes,81,242,73,238,FALSE
2010,23-Feb-12,Business of the House — Hold Westminister Hall Debate Session in Lieu of One Cancelled for Visit by Monarch,http://www.publicwhip.org.uk/division.php?date=2012-02-23&house=commons&number=479&display=allvotes,77,242,69,237,FALSE
2010,22-Feb-12,Health and Social Care Bill Risk Register,http://www.publicwhip.org.uk/division.php?date=2012-02-22&house=commons&number=478&display=allvotes,248,301,208,295,FALSE
2010,22-Feb-12,Ten Minute Rule Bill- Annual Statements of Healthcare Costs,http://www.publicwhip.org.uk/division.php?date=2012-02-22&house=commons&number=477&display=allvotes,83,178,83,158,FALSE
2010,21-Feb-12,London Local Authorities Bill — Clause 9 — Street trading: vehicles and the internet,http://www.publicwhip.org.uk/division.php?date=2012-02-21&house=commons&number=476&display=allvotes,13,98,13,86,FALSE
2010,21-Feb-12,London Local Authorities Bill — Closure of Debate on Amendments,http://www.publicwhip.org.uk/division.php?date=2012-02-21&house=commons&number=475&display=allvotes,151,14,134,14,FALSE
2010,21-Feb-12,"Adjournment Dates 2012 (Easter, May, Whitsun, Summer, Conference, November and Christmas)",http://www.publicwhip.org.uk/division.php?date=2012-02-21&house=commons&number=474&display=allvotes,294,199,282,162,FALSE
2010,21-Feb-12,European Annual Growth Survey 2012,http://www.publicwhip.org.uk/division.php?date=2012-02-21&house=commons&number=473&display=allvotes,293,202,281,163,FALSE
2010,21-Feb-12,Welfare Reform Bill — Clause 11 — Housing costs — Exemptions from Benefit Reductions Due to Excess Bedrooms,http://www.publicwhip.org.uk/division.php?date=2012-02-21&house=commons&number=472&display=allvotes,318,265,309,223,FALSE
2010,20-Feb-12,Backbench Business — Iran — Rule out Use of Force — Redouble Diplomatic Efforts,http://www.publicwhip.org.uk/division.php?date=2012-02-20&house=commons&number=471&display=allvotes,287,8,257,8,FALSE
2010,08-Feb-12,"Draft Wireless Telegraphy Act 2006 (Directions to OFCOM) Order, 2012 — Spectrum Availability for Local TV Services",http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=468&display=allvotes,325,198,314,167,FALSE
2010,08-Feb-12,Draft Local Digital Television Programme Services Order 2012 — Local Digital TV Services,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=467&display=allvotes,326,199,315,168,FALSE
2010,08-Feb-12,Draft City of Wakefield (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=466&display=allvotes,316,202,308,172,FALSE
2010,08-Feb-12,Draft City of Coventry (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=465&display=allvotes,314,202,306,172,FALSE
2010,08-Feb-12,Draft City of Sheffield (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=464&display=allvotes,316,202,307,172,FALSE
2010,08-Feb-12,Draft City of Newcastle-upon-Tyne (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=463&display=allvotes,317,202,308,172,FALSE
2010,08-Feb-12,Draft City of Manchester (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=462&display=allvotes,315,201,307,171,FALSE
2010,08-Feb-12,Local Government Finance — Thresholds for Referendums Relating to Council Tax Increases,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=470&display=allvotes,294,215,288,181,FALSE
2010,08-Feb-12,Police Grant Report — 2012-13,http://www.publicwhip.org.uk/division.php?date=2012-02-08&house=commons&number=469&display=allvotes,299,230,293,196,FALSE
2010,07-Feb-12,Opposition Day — Banking — Access to Credit for Businesses — Banking Sector Pay Reform,http://www.publicwhip.org.uk/division.php?date=2012-02-07&house=commons&number=461&display=allvotes,246,297,206,289,FALSE
2010,01-Feb-12,Draft City of Bristol (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=453&display=allvotes,321,212,312,181,FALSE
2010,01-Feb-12,Draft City of Leeds (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=452&display=allvotes,322,212,313,181,FALSE
2010,01-Feb-12,Draft City of Nottingham (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=451&display=allvotes,320,213,311,182,FALSE
2010,01-Feb-12,Draft City of Liverpool (Mayoral Referendum) Order 2012 — 3 May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=450&display=allvotes,324,212,315,181,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 131 — Exemption from Child Maintenance and Enforcement Commission Fees,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=460&display=allvotes,320,259,312,216,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 11 — Housing costs,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=459&display=allvotes,313,270,306,226,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 10 — Universal Credit Payments In Relation to Disabled Children and Young People,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=458&display=allvotes,326,257,317,214,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 93 — Exclusion of Child Benefit from Benefit Cap,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=457&display=allvotes,336,253,327,209,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 51 — Employment and Support Allowance for Those With Cancer,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=456&display=allvotes,330,267,323,221,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 51 — Period of Entitlement to Contributory Employment and Support Allowance,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=455&display=allvotes,334,268,326,222,FALSE
2010,01-Feb-12,Welfare Reform Bill — Clause 51 — Employment and Support Allowance for Those Ill or Disabled Since Their Youth,http://www.publicwhip.org.uk/division.php?date=2012-02-01&house=commons&number=454&display=allvotes,326,266,318,223,FALSE
2010,31-Jan-12,Local Government Finance Bill — New Clause 11 — Central Government Funding of Full Costs of Council Tax Reduction Schemes,http://www.publicwhip.org.uk/division.php?date=2012-01-31&house=commons&number=449&display=allvotes,227,301,189,293,FALSE
2010,31-Jan-12,Local Government Finance Bill — Clause 8 — Move from Council Tax Benefit to Council Tax Reduction Schemes,http://www.publicwhip.org.uk/division.php?date=2012-01-31&house=commons&number=448&display=allvotes,307,229,299,191,FALSE
2010,31-Jan-12,Local Government Finance Bill — Clause 8 — Spending on Council tax Reduction Schemes,http://www.publicwhip.org.uk/division.php?date=2012-01-31&house=commons&number=447&display=allvotes,235,296,197,288,FALSE
2010,31-Jan-12,Local Government Finance Bill — Clause 8 — Council Tax Reduction Schemes,http://www.publicwhip.org.uk/division.php?date=2012-01-31&house=commons&number=446&display=allvotes,235,293,198,284,FALSE
2010,31-Jan-12,Devolution of Powers Relating to Energy Generation to the National Assembly for Wales.,http://www.publicwhip.org.uk/division.php?date=2012-01-31&house=commons&number=445&display=allvotes,46,240,38,208,FALSE
2010,25-Jan-12,Draft City of Bradford (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-01-25&house=commons&number=442&display=allvotes,304,202,294,171,FALSE
2010,25-Jan-12,Draft City of Birmingham (Mayoral Referendum) Order 2012 — May 2012 Referendum on a Directly Elected Mayor,http://www.publicwhip.org.uk/division.php?date=2012-01-25&house=commons&number=441&display=allvotes,303,203,293,172,FALSE
2010,25-Jan-12,London Local Authorities Bill — Street Litter Control Notices — Application to All Non Domestic Premises,http://www.publicwhip.org.uk/division.php?date=2012-01-25&house=commons&number=444&display=allvotes,18,161,18,146,FALSE
2010,25-Jan-12,London Local Authorities Bill — Closure of Debate on Street Litter Control Notices,http://www.publicwhip.org.uk/division.php?date=2012-01-25&house=commons&number=443&display=allvotes,278,12,258,12,FALSE
2010,24-Jan-12,Local Government Finance Bill — New Clause 7 — Annual Reset of Business Rate Retention System,http://www.publicwhip.org.uk/division.php?date=2012-01-24&house=commons&number=440&display=allvotes,220,299,189,291,FALSE
2010,24-Jan-12,Local Government Finance Bill — New Clause 2 — Safety Net Payment to Local Authorities — Major Redevelopmnet Areas,http://www.publicwhip.org.uk/division.php?date=2012-01-24&house=commons&number=439&display=allvotes,222,286,191,278,FALSE
2010,24-Jan-12,Local Government Finance Bill — Schedule 2 — Consider Needs of Local Authority When Determining Revenue Support Grant,http://www.publicwhip.org.uk/division.php?date=2012-01-24&house=commons&number=438&display=allvotes,216,290,185,281,FALSE
2010,24-Jan-12,Local Government Finance Bill — Schedule 1 — Any Distribution of Surplus Business Rate Levy on Basis of Need in Local Authroity Area,http://www.publicwhip.org.uk/division.php?date=2012-01-24&house=commons&number=437&display=allvotes,222,292,189,282,FALSE
2010,23-Jan-12,"Opposition Day — The Economy, Bankers Bonuses and Job Creation",http://www.publicwhip.org.uk/division.php?date=2012-01-23&house=commons&number=436&display=allvotes,227,304,190,294,FALSE
2010,23-Jan-12,Opposition Day — Groceries Code Adjudicator — Clarity of Pricing,http://www.publicwhip.org.uk/division.php?date=2012-01-23&house=commons&number=435&display=allvotes,225,294,188,284,FALSE
2010,20-Jan-12,Daylight Saving Bill — Clause 4 — Approval of Scottish Parliament and the Welsh Assembly Before Advancing Time in the UK by an Hour,http://www.publicwhip.org.uk/division.php?date=2012-01-20&house=commons&number=434&display=allvotes,13,121,10,117,FALSE
2010,20-Jan-12,Procedural Motion — Daylight Saving Bill — Clause 4 — Motion to Bring Debate to a Close and Move to a Vote,http://www.publicwhip.org.uk/division.php?date=2012-01-20&house=commons&number=433&display=allvotes,126,12,120,9,FALSE
2010,20-Jan-12,Daylight Saving Bill — Clause 1 — Report To Consider Advancing Summer Time Only,http://www.publicwhip.org.uk/division.php?date=2012-01-20&house=commons&number=432&display=allvotes,12,123,9,117,FALSE
2010,20-Jan-12,Procedural Motion — Daylight Saving Bill — Motion to Bring Debate to a Close and Move to a Vote,http://www.publicwhip.org.uk/division.php?date=2012-01-20&house=commons&number=431&display=allvotes,124,12,119,8,FALSE
2010,20-Jan-12,Procedural Motion — Stop Christopher Chope MP's Speech on Daylight Saving Time,http://www.publicwhip.org.uk/division.php?date=2012-01-20&house=commons&number=430&display=allvotes,121,12,117,8,FALSE
2010,20-Jan-12,Motion to Sit in Private,http://www.publicwhip.org.uk/division.php?date=2012-01-20&house=commons&number=429&display=allvotes,7,101,7,93,FALSE
2010,19-Jan-12,"New Standing Order — Consideration of Orders to Abolish, Merge or Modify Public Bodies",http://www.publicwhip.org.uk/division.php?date=2012-01-19&house=commons&number=428&display=allvotes,259,178,254,149,FALSE
2010,19-Jan-12,European Union Documents — Connecting Europe Facility,http://www.publicwhip.org.uk/division.php?date=2012-01-19&house=commons&number=427&display=allvotes,184,283,150,274,FALSE
2010,18-Jan-12,Local Government Finance Bill — Schedule 1 — Process for National vs Local Allocation of Business Rates,http://www.publicwhip.org.uk/division.php?date=2012-01-18&house=commons&number=426&display=allvotes,230,320,193,312,FALSE
2010,18-Jan-12,Local Government Finance Bill — Schedule 1 — Considerations When Determining Local vs National Share of Business Rates,http://www.publicwhip.org.uk/division.php?date=2012-01-18&house=commons&number=425&display=allvotes,234,320,197,312,FALSE
